time,x,y,z,ax,ay,az,aw,roll,pitch,yaw
1526316969.22,-2.45979738235,0.138950154185,4.87696838379,-0.00371274026771,-0.300790111569,0.00231452329431,0.953680327638,-0.0103459894244,-0.61101369394,0.00811681550257,
1526316969.31,-2.50431013107,0.137281194329,4.90650653839,-0.0040667737711,-0.303480617691,0.00218324820633,0.952826431972,-0.0111240629227,-0.616656788551,0.00812555367447,
1526316969.41,-2.52396535873,0.139693036675,4.92359542847,-0.00401084423782,-0.305640438561,0.00247670313649,0.952135337747,-0.0112543432428,-0.621188761397,0.0088148935898,
1526316969.52,-2.57654285431,0.137783169746,4.95563983917,-0.00449709165073,-0.308759438126,0.00240627458705,0.951126487581,-0.0124058763339,-0.627739758498,0.00908682164547,
1526316969.62,-2.59667181969,0.139307498932,4.97331237793,-0.00463693662186,-0.311061438931,0.00284522858814,0.950374234027,-0.0131232866532,-0.632574620526,0.0102825443669,
1526316969.72,-2.64800214767,0.137150213122,5.00941705704,-0.00446525984874,-0.314264802484,0.00238764811953,0.949321860335,-0.0124348089551,-0.639327093721,0.00914637624512,
1526316969.82,-2.66845726967,0.13910369575,5.0273141861,-0.00457743580965,-0.316635161136,0.0027619350077,0.948532336575,-0.0130492834615,-0.644316474826,0.0101793084439,
1526316969.92,-2.71652197838,0.141753360629,5.05434989929,-0.00454180030439,-0.319154113838,0.00266208389292,0.947688206627,-0.0129446836001,-0.649631488047,0.00997712402044,
1526316970.02,-2.7377140522,0.143895596266,5.07221746445,-0.00457648393689,-0.321543982005,0.00301195918628,0.946878794531,-0.0133678531121,-0.654671617935,0.0109009722169,
1526316970.12,-2.78033018112,0.146452918649,5.10054636002,-0.00466231276014,-0.323975850515,0.00289347690509,0.946049437881,-0.0135382930849,-0.659810784146,0.0107527820758,
1526316970.23,-2.80112171173,0.149593099952,5.11758327484,-0.00430826927119,-0.326510861249,0.00328932733253,0.945177907395,-0.0130812239855,-0.665170588291,0.0114787222637,
1526316970.32,-2.8451397419,0.149666011333,5.14039802551,-0.00377747325065,-0.328721116742,0.00299604612752,0.944414729772,-0.0116147824611,-0.669859041204,0.0103872197825,
1526316970.43,-2.86617803574,0.152725353837,5.15744972229,-0.00339261169651,-0.331150443723,0.00326384830118,0.943566225075,-0.0109697696533,-0.675006770245,0.0107677429629,
1526316970.52,-2.90381169319,0.151370093226,5.18187189102,-0.00394118668703,-0.333225261719,0.00317111003356,0.942833673593,-0.0122699435006,-0.679400812617,0.0110629826955,
1526316970.63,-2.92511510849,0.154371574521,5.19825553894,-0.00347883209747,-0.335710206001,0.00354595207317,0.941952218288,-0.0115343735443,-0.68467497809,0.0116394403826,
1526316970.74,-2.96572041512,0.153971984982,5.22278690338,-0.00374506785981,-0.337828176872,0.00311445888933,0.941195196293,-0.0118612962404,-0.68917564664,0.0108752174359,
1526316970.83,-2.98714065552,0.156537815928,5.23932743073,-0.00333810599894,-0.340293337554,0.00344927807242,0.9403070796,-0.011224752772,-0.694416850806,0.0113983776931,
1526316970.93,-3.02230000496,0.152099564672,5.26183795929,-0.00339866565335,-0.342226333516,0.00299429381431,0.939606630417,-0.0110167129569,-0.698534227496,0.0103857854695,
1526316971.03,-3.04374456406,0.155168533325,5.27825498581,-0.00291433377379,-0.344605757378,0.00339375719358,0.938736843345,-0.010243365787,-0.703601996069,0.0109905137383,
1526316971.13,-3.0833337307,0.15237313509,5.30378770828,-0.00372767688777,-0.346575132881,0.00351008490809,0.938008241434,-0.0124064439556,-0.707787752153,0.0120676695608,
1526316971.23,-3.10525012016,0.155784666538,5.3197426796,-0.00325407885659,-0.348867398014,0.00405161141884,0.937157688982,-0.0117977209587,-0.71267646172,0.013038027183,
1526316971.34,-3.1452729702,0.153081685305,5.33972120285,-0.00405438665164,-0.351134200546,0.00377856751915,0.936308740525,-0.0135991100795,-0.71750836627,0.0131706341921,
1526316971.45,-3.1671833992,0.156692355871,5.35523891449,-0.0034484352883,-0.353505398748,0.00428494414565,0.935416314057,-0.0126398465558,-0.722576997011,0.0139378443033,
1526316971.53,-3.20328164101,0.156798511744,5.37405252457,-0.00379308946854,-0.355552996354,0.00390872402913,0.934640252253,-0.0132095089454,-0.72695652741,0.0133887604807,
1526316971.63,-3.22566890717,0.160163760185,5.3892326355,-0.00320325541472,-0.357943251998,0.00432528261626,0.933727829421,-0.01220586056,-0.73207635305,0.0139431866262,
1526316971.73,-3.27132368088,0.156113043427,5.40752363205,-0.00352025496105,-0.361046493239,0.00371867011745,0.932533757575,-0.0125127559585,-0.738730529718,0.0128195249506,
1526316971.84,-3.29403972626,0.159647837281,5.42239761353,-0.00293751080508,-0.363518249048,0.00415379397133,0.931573185335,-0.0115436875013,-0.744036587092,0.013421983931,
1526316971.94,-3.34172487259,0.155506327748,5.43838834763,-0.00464015151891,-0.366898435174,0.0038653565902,0.930241402153,-0.0156944399918,-0.751276708841,0.0144998196212,
1526316972.05,-3.36511421204,0.158757388592,5.4534201622,-0.0041929576724,-0.369564248179,0.00422615352217,0.929186109022,-0.015017591086,-0.757011901626,0.0150687107636,
1526316972.13,-3.41755270958,0.153307288885,5.47440958023,-0.00441164254434,-0.372825759875,0.00389773880432,0.927882696151,-0.0153642995619,-0.764038059946,0.0145741090916,
1526316972.24,-3.44130468369,0.156723558903,5.48923635483,-0.00398623378849,-0.375638820344,0.00430834300768,0.926747551802,-0.0148022497593,-0.770104652701,0.0152968943893,
1526316972.35,-3.49321889877,0.145952180028,5.50494766235,-0.00437451671175,-0.379027955765,0.00381527089712,0.925367016951,-0.0154179190929,-0.777425098675,0.0145604398906,
1526316972.44,-3.51781988144,0.149453505874,5.51887559891,-0.00386526450311,-0.381747429743,0.00410629981515,0.92424947818,-0.0145084544702,-0.783309005741,0.0148775752665,
1526316972.54,-3.56788468361,0.152392670512,5.5370426178,-0.00488887366666,-0.385266069609,0.00434754129525,0.922782343463,-0.0175956639247,-0.790906397235,0.0167679692689,
1526316972.64,-3.5923781395,0.155611082911,5.5500998497,-0.00463198947443,-0.388161094397,0.0046892613351,0.921567968355,-0.0174294291831,-0.797182422785,0.0175168852262,
1526316972.75,-3.63502812386,0.152654960752,5.56103420258,-0.00481103170353,-0.391149109551,0.00408764800365,0.920305666181,-0.0173667275832,-0.803678622066,0.016263550196,
1526316972.84,-3.65963411331,0.155520886183,5.57332134247,-0.00455064077755,-0.394003840455,0.00435005615536,0.919087233285,-0.0171021501985,-0.809885479867,0.0167966350296,
1526316972.94,-3.70246291161,0.154497921467,5.57874679565,-0.00489292666648,-0.39677239782,0.00407290886962,0.917894947698,-0.0178268985512,-0.81591213712,0.0165794077797,
1526316973.05,-3.72751641273,0.156828641891,5.59025478363,-0.00486756786416,-0.399644798649,0.00417846741195,0.916647632466,-0.0180188019216,-0.822172515208,0.0169717695556,
1526316973.15,-3.75946092606,0.151698037982,5.59499740601,-0.0063661857106,-0.402165540825,0.00441812296416,0.915534177211,-0.0224822398983,-0.827639602518,0.0195254792638,
1526316973.25,-3.78487539291,0.153752878308,5.60520076752,-0.00639113693519,-0.404841525107,0.00445388161567,0.914353682038,-0.022750401008,-0.833486368894,0.0198133771067,
1526316973.37,-3.81346106529,0.1561229527,5.60220193863,-0.00399917258426,-0.407354987102,0.00363657206778,0.913253905793,-0.0153668442996,-0.839048930078,0.0148177029008,
1526316973.45,-3.83803296089,0.157932311296,5.61151838303,-0.00395172306704,-0.410010861197,0.00376854846172,0.912064293582,-0.0155147291259,-0.844866878189,0.0152376274748,
1526316973.55,-3.860247612,0.157763704658,5.61477565765,-0.00518039616395,-0.41250152331,0.00405995644301,0.910933133394,-0.0193833489626,-0.850303303763,0.0176901192326,
1526316973.65,-3.88377332687,0.159504130483,5.62381839752,-0.00519259788363,-0.415357364001,0.00405256096191,0.909634472657,-0.0195626337328,-0.85657674487,0.0178418131076,
1526316973.75,-3.91040682793,0.155849546194,5.62426567078,-0.00529736381476,-0.417185793624,0.0037161838751,0.908798185249,-0.0195250665219,-0.860603256869,0.0171401520502,
1526316973.86,-3.93336868286,0.157286018133,5.63213443756,-0.0054304886902,-0.419853581592,0.00359197176911,0.907568497446,-0.0198823729806,-0.866477434743,0.01711231849,
1526316973.97,-3.96380209923,0.15785895288,5.63560724258,-0.005256947123,-0.422181173417,0.00364351090998,0.90648891121,-0.0195899462091,-0.871611056955,0.0171612990398,
1526316974.07,-3.98627877235,0.158809766173,5.64241743088,-0.00540678372435,-0.424810142768,0.00350162875161,0.90525954725,-0.0199720795553,-0.877414593233,0.017107336927,
1526316974.15,-4.01673698425,0.160012587905,5.64191675186,-0.0051260824647,-0.42702815859,0.00371586317661,0.904216161883,-0.0195864742401,-0.882317537616,0.0174678266877,
1526316974.27,-4.03872585297,0.160723924637,5.64777374268,-0.00524223685534,-0.429595333712,0.00344364736366,0.902999728405,-0.0196953352793,-0.888002320784,0.0169959580256,
1526316974.35,-4.06328296661,0.160383924842,5.64347934723,-0.00430841990512,-0.431626185898,0.00217134783887,0.902039665654,-0.0153761536938,-0.892541952383,0.0121713475804,
1526316974.46,-4.07987785339,0.159845799208,5.64882659912,-0.00458786075325,-0.433807861736,0.000894632827993,0.900993279809,-0.0145014849115,-0.897399438008,0.00896774900778,
1526316974.55,-4.11480283737,0.16739565134,5.65414476395,-0.00487835927343,-0.436424320594,0.002037358512,0.899725437662,-0.0170521950215,-0.903187401607,0.0127996829621,
1526316974.67,-4.13185548782,0.166940301657,5.65897464752,-0.00511284464097,-0.438624048232,0.000857190902348,0.898655700675,-0.0161590271994,-0.908098438042,0.00979440621968,
1526316974.76,-4.16410398483,0.16353186965,5.65677928925,-0.00520659854893,-0.441182889232,0.00222692259114,0.897399348337,-0.0185183954562,-0.913768919524,0.0140664149163,
1526316974.87,-4.18140411377,0.163337051868,5.66096401215,-0.00537370072887,-0.443459278651,0.0012212506929,0.896277579808,-0.0176626457868,-0.918862677532,0.0114637617107,
1526316974.98,-4.22062015533,0.166165217757,5.66237974167,-0.00483913705101,-0.446047006828,0.00241387384853,0.894993197553,-0.0179627219524,-0.924624489462,0.0143457378374,
1526316975.07,-4.23857688904,0.166002318263,5.6663146019,-0.00503995937299,-0.448188917787,0.00157034562172,0.893923277914,-0.017414240777,-0.929426889079,0.0122438741966,
1526316975.16,-4.27832698822,0.167044043541,5.6706700325,-0.00511791109911,-0.451255891644,0.00266700069496,0.892375937792,-0.0194703170419,-0.936269867733,0.0158221336153,
1526316975.28,-4.29660749435,0.166954055429,5.67406892776,-0.00526110188379,-0.453539171565,0.00188570883863,0.8912188198,-0.0188374435739,-0.941404139356,0.0138173790296,
1526316975.36,-4.33630943298,0.170348078012,5.67669153214,-0.00486387490179,-0.456602254113,0.00271671946239,0.889653496422,-0.0190981947261,-0.948272023384,0.0159083793913,
1526316975.48,-4.35525226593,0.170448079705,5.67993450165,-0.00495009336719,-0.458941521901,0.00195176313346,0.888450542614,-0.0182930746483,-0.953548299238,0.0138425136519,
1526316975.56,-4.40045690536,0.16963416338,5.68647527695,-0.00488500937761,-0.463533581091,0.00453684673692,0.886054271987,-0.022553441116,-0.963839394229,0.022037487105,
1526316975.68,-4.42064332962,0.173704683781,5.69149398804,-0.00454075430455,-0.466812648229,0.00509756161335,0.884329886337,-0.0226686330192,-0.971240723658,0.023492835149,
1526316978.85,-4.46904706955,0.174194961786,5.69183731079,-0.00551321640797,-0.469888309204,0.0053540445705,0.882692424078,-0.0264370678772,-0.978166484078,0.026201707676,
1526316978.87,-4.49036073685,0.177917614579,5.69658041,-0.00521131972181,-0.473042571088,0.00572557283255,0.881005553842,-0.0264223324845,-0.985315702353,0.027181911227,
1526316978.88,-4.51191186905,0.181344300508,5.70120668411,-0.00500135974251,-0.476162938376,0.00607470587572,0.879321863976,-0.0266744367605,-0.992399590679,0.0282581445336,
1526316978.9,-4.55331993103,0.184224873781,5.6982922554,-0.00477691606225,-0.478664368197,0.00557216591376,0.877967285643,-0.0253258768827,-0.998113257989,0.0264982655088,
1526316978.94,-4.5895524025,0.182053506374,5.70062637329,-0.00559119239239,-0.48100214254,0.00558480720939,0.876683801246,-0.0282421226341,-1.00341484204,0.0282327166547,
1526316978.95,-4.61128854752,0.185230821371,5.70463657379,-0.00539732659015,-0.483982284575,0.0058827739416,0.875041376196,-0.0284798036245,-1.01021381713,0.0291942096276,
1526316978.97,-4.64760351181,0.186008110642,5.7050447464,-0.00552223221192,-0.486241552853,0.00577250782195,0.873787923574,-0.0289519590744,-1.01537858407,0.029320003461,
1526316978.98,-4.66976308823,0.189241915941,5.70850372314,-0.00521619830962,-0.48901927376,0.00609129835122,0.872236113246,-0.0288553630943,-1.02173924529,0.0301410879178,
1526316979.01,-4.70937347412,0.18232652545,5.70362281799,-0.00500043937411,-0.491482775482,0.00543666908378,0.870855969515,-0.0271843104538,-1.02741833982,0.0278247234148,
1526316979.03,-4.73190832138,0.184896439314,5.70694065094,-0.00490150375391,-0.494294304669,0.0056914934242,0.869262171347,-0.0276635417642,-1.03387385938,0.0288222610337,
1526316979.07,-4.79648447037,0.182700365782,5.70959186554,-0.00578448423293,-0.500835602325,0.00632539439623,0.865499987621,-0.0328002014396,-1.04889571573,0.0335919690537,
1526316979.1,-4.8372335434,0.184317693114,5.71279382706,-0.00585889958959,-0.506572789273,0.00702094406359,0.86214870458,-0.0353576567003,-1.06214042669,0.0370556561837,
1526316979.12,-4.87768650055,0.185844480991,5.71519470215,-0.00594340772344,-0.512182684857,0.00766632846534,0.858821751381,-0.0379851403867,-1.07513871389,0.0404985091102,
1526316979.14,-4.95102262497,0.179345861077,5.70942544937,-0.00589578368667,-0.516913067928,0.00688596907396,0.855989896769,-0.0369566680134,-1.08620098335,0.0383991373518,
1526316979.15,-4.99068593979,0.180608049035,5.71081447601,-0.00604901739387,-0.522321025324,0.00741057289151,0.852695279278,-0.0397277055993,-1.09882042989,0.0417081258286,
1526316979.21,-5.0342130661,0.178195118904,5.70710468292,-0.00644092205681,-0.523764314282,0.00710528371607,0.851809234836,-0.0407873348993,-1.10219981491,0.041753276136,
1526316979.24,-5.07345247269,0.179210588336,5.70714950562,-0.0066260477836,-0.528887444569,0.00757718145785,0.848632283612,-0.0437008611088,-1.11420713933,0.0450817974448,
1526316979.3,-5.12079763412,0.178472459316,5.69879388809,-0.00691380328249,-0.531580290745,0.00702699038206,0.846950538829,-0.0440936644079,-1.12056684253,0.0442578785073,
1526316979.43,-5.28713083267,0.183040976524,5.68733406067,-0.00443556804847,-0.549170521056,0.00785135244421,0.835661666468,-0.0403947796645,-1.16243266709,0.0453279080238,
1526316979.48,-5.3145980835,0.181292593479,5.68151092529,-0.00351952990148,-0.555048162473,0.00720576788656,0.831779554422,-0.0360796514309,-1.17659786083,0.0413957108937,
1526316979.52,-5.3416018486,0.179681807756,5.67555475235,-0.00262998531127,-0.560718491233,0.0066254233719,0.827975821224,-0.0317401301027,-1.19032001643,0.0374943511725,
1526316979.52,-5.36800861359,0.178234755993,5.6693687439,-0.00169454343046,-0.566152642452,0.00606763699887,0.824276347925,-0.026917362918,-1.20352861324,0.033207621794,
1526316979.6,-5.53922128677,0.182564303279,5.66018676758,-0.00288626451644,-0.568231650481,0.00745658379064,0.822829788126,-0.0373164059762,-1.20846443314,0.0438873635239,
1526316979.64,-5.56618022919,0.183456733823,5.65749549866,-0.0029517136403,-0.57208971139,0.00796739029496,0.820147041816,-0.0403874840062,-1.21782103067,0.0475926593389,
1526316979.68,-5.63081979752,0.184895217419,5.6501121521,-0.00528887090922,-0.57120369534,0.00743893790229,0.820757594225,-0.0494134598496,-1.21555004278,0.0525027200169,
1526316979.68,-5.65668058395,0.186089664698,5.64737224579,-0.00516483576529,-0.57490347197,0.00783692843934,0.818167406428,-0.0514782167555,-1.22455116123,0.0553144743909,
1526316979.73,-5.68838214874,0.186983555555,5.64461135864,-0.00521795945213,-0.574985194829,0.00732639481782,0.818114370101,-0.0500362349269,-1.22477880589,0.0530632027172,
1526316979.73,-5.71325492859,0.188112705946,5.64181232452,-0.00500896669303,-0.57858616081,0.00755787980319,0.815570869529,-0.0511501886079,-1.23358299647,0.0548067498341,
1526316979.73,-5.73784160614,0.189428672194,5.63890457153,-0.00472482286984,-0.582102598888,0.00783600273971,0.813063858179,-0.0521014988964,-1.24220886387,0.0565614322572,
1526316979.85,-5.76210451126,0.190825432539,5.63564586639,-0.00434081813613,-0.585578603361,0.00816992751511,0.81056283462,-0.0528073714681,-1.25076504346,0.0582926320211,
1526316979.94,-5.80521154404,0.188748657703,5.62615203857,-0.00337073544695,-0.582485664218,0.00684178995173,0.812805191318,-0.0418239717022,-1.24329360944,0.046799346307,
1526316980.03,-5.82918167114,0.190120071173,5.62308120728,-0.00295412874477,-0.585890823755,0.00689258971184,0.810355297367,-0.0410187541904,-1.25169823528,0.0466602388283,
1526316980.13,-5.87060451508,0.189624547958,5.62653684616,-0.0050045524128,-0.586553871486,0.00792464592702,0.809855981201,-0.0557443153926,-1.25313664465,0.0599265964789,
1526316980.25,-5.89436864853,0.190826311707,5.62351608276,-0.00467465969808,-0.589796430057,0.00815098031264,0.807497294218,-0.0563581423259,-1.26115142857,0.0613339228391,
1526316980.33,-5.93090724945,0.198798388243,5.62119817734,-0.00531773837302,-0.589468967735,0.00991129653028,0.807712711264,-0.066379289766,-1.26015504296,0.0729547289885,
1526316980.43,-5.95613336563,0.204651460052,5.61869812012,-0.00500655661067,-0.592280777108,0.0114111591993,0.805635277843,-0.0722175573489,-1.26700868914,0.0813805650339,
1526316980.55,-5.99611663818,0.20089109242,5.62472057343,-0.00550794269519,-0.593164146734,0.0107377835392,0.804991091628,-0.0728030382015,-1.26920638468,0.0802840622101,
1526316980.64,-6.02047586441,0.206889793277,5.62210321426,-0.00517673504992,-0.595923214624,0.012285587104,0.802930749216,-0.0790748655599,-1.27593671015,0.0892386010769,
1526316980.74,-6.05473709106,0.206810057163,5.61884975433,-0.00544915819189,-0.596791425545,0.0107702127755,0.802305617323,-0.0749544975359,-1.27820911047,0.0825608733134,
1526316980.85,-6.07851266861,0.212213277817,5.61605882645,-0.00499225895105,-0.599386893204,0.0120244579303,0.800353573127,-0.0794489330469,-1.28459367746,0.0894967097389,
1526316980.95,-6.11672067642,0.206093788147,5.61609888077,-0.00618929027647,-0.600223985989,0.0114695594292,0.799725770834,-0.084512920935,-1.28659964851,0.0920563975318,
1526316981.06,-6.13998842239,0.211066603661,5.61370992661,-0.00575461431742,-0.602785414336,0.0125194300936,0.797784364693,-0.0886106433321,-1.2929247715,0.098270659237,
1526316981.14,-6.1797990799,0.211486876011,5.60749816895,-0.0061195506717,-0.603759420236,0.011153717202,0.797065058931,-0.0855268897097,-1.29546275713,0.0927142924623,
1526316981.24,-6.20345163345,0.216428279877,5.60518121719,-0.00563072565842,-0.60626600558,0.0121835800336,0.795148656406,-0.089360130204,-1.3016791397,0.098711832875,
1526316981.36,-6.24139738083,0.211858019233,5.60438394547,-0.00652491305702,-0.607716235537,0.0124175914436,0.794030355841,-0.0971177794524,-1.30516984494,0.105525352849,
1526316981.46,-6.26532888412,0.216669350863,5.60142040253,-0.00598599885548,-0.610136882542,0.0133527965545,0.792160877097,-0.100592725297,-1.31119844355,0.111099381076,
1526316981.53,-6.31544160843,0.210426867008,5.59474420547,-0.00477396511761,-0.611724487152,0.0115905407942,0.790971567403,-0.0861838290042,-1.31555616142,0.0959030008736,
1526316981.63,-6.33960151672,0.214877471328,5.59132575989,-0.0041868198639,-0.614147022309,0.012307551783,0.789084551678,-0.0882221846595,-1.32165618784,0.0997963844047,
1526316981.74,-6.38688087463,0.212735682726,5.58674383163,-0.0047812711116,-0.615940679283,0.0118185683708,0.787689368021,-0.0913390296358,-1.3261656201,0.10136622777,
1526316981.82,-6.4118347168,0.216736078262,5.58274841309,-0.00423234794001,-0.618404104677,0.0124279288263,0.78575059474,-0.0933920137523,-1.33239857904,0.105065211622,
1526316981.94,-6.46448135376,0.219759121537,5.57654523849,-0.00563708713239,-0.620412714032,0.0125261802069,0.784155202958,-0.105569432686,-1.33727895992,0.115378908965,
1526316982.03,-6.48977279663,0.223290026188,5.57278966904,-0.0051156714907,-0.622833790774,0.0130339780459,0.782228875964,-0.107741996768,-1.34343160249,0.119012985483,
1526316982.16,-6.53753089905,0.21449919045,5.56531143188,-0.0060685909,-0.624344730444,0.0125037458924,0.781025278791,-0.113406838727,-1.34719981512,0.122564725939,
1526316982.26,-6.56379890442,0.217666015029,5.56139850616,-0.00559238336066,-0.626692490629,0.0129183589637,0.779139501912,-0.115621495849,-1.35319110111,0.126043664826,
1526316982.33,-6.61545181274,0.222636729479,5.55218076706,-0.00596396167738,-0.627847588538,0.0126368283017,0.778210863005,-0.118334616959,-1.35611764556,0.127826137772,
1526316982.43,-6.64206695557,0.22588840127,5.54815006256,-0.0054812525769,-0.630177224393,0.013106965189,0.776321344026,-0.121089991476,-1.36207358723,0.131933426463,
1526316982.56,-6.6928396225,0.222728073597,5.54986047745,-0.00693512681949,-0.630842887768,0.0131019362645,0.775768969626,-0.13300202992,-1.36351943605,0.141770290905,
1526316982.63,-6.71973276138,0.226066797972,5.54595851898,-0.00643139231305,-0.632962683318,0.0135163158411,0.774037588187,-0.135431356038,-1.3689592835,0.145502233479,
1526316982.77,-6.76811599731,0.222120717168,5.5459895134,-0.00657422321916,-0.633251442323,0.0126395623919,0.773814985541,-0.131538586602,-1.36982288635,0.140159788111,
1526316982.83,-6.79523611069,0.225418388844,5.54218387604,-0.00602936924768,-0.635268083893,0.0129560132264,0.77215947188,-0.132888837883,-1.3750372495,0.142731743157,
1526316982.93,-6.85075855255,0.222509995103,5.54398488998,-0.0067570704219,-0.635873942112,0.012536775693,0.771661519708,-0.137037416393,-1.37652955689,0.145249888396,
1526316983.04,-6.87781906128,0.225927606225,5.54026460648,-0.00607697587603,-0.637790197439,0.0128478228254,0.770079001053,-0.137283357939,-1.38152464716,0.146901857663,
1526316983.16,-6.92555713654,0.222161337733,5.53946447372,-0.00697524688659,-0.638348289042,0.0126978487911,0.769611312576,-0.144703626536,-1.38281237562,0.152832510896,
1526316983.24,-6.95304536819,0.225409522653,5.53578710556,-0.0062727884079,-0.640232119255,0.0129768203952,0.768046279681,-0.144722375363,-1.38774586324,0.154243193621,
1526316983.35,-7.00813817978,0.217636570334,5.53628635406,-0.00813952570743,-0.640872635681,0.0135237890372,0.767484931504,-0.165635627703,-1.38888674363,0.17328175,
1526316983.44,-7.0362663269,0.221603646874,5.53277921677,-0.00738437643519,-0.642873531526,0.0138468873905,0.765811567657,-0.166424489177,-1.39413240027,0.175599663419,
1526316983.55,-7.08660840988,0.224058240652,5.5288901329,-0.00785580335066,-0.643870932283,0.0135296512014,0.764974154761,-0.170759410198,-1.39666073699,0.178813975215,
1526316983.66,-7.11495447159,0.227832123637,5.52532958984,-0.00710955296507,-0.645803586157,0.0138666311624,0.763344547962,-0.171804304048,-1.40174083864,0.181394532704,
1526316983.77,-7.16568183899,0.224252432585,5.52408695221,-0.0059978713134,-0.646751444128,0.0130928239203,0.762564864795,-0.158336667763,-1.40460995543,0.168405227424,
1526316983.85,-7.19506168365,0.227717757225,5.52012729645,-0.0052355135142,-0.64841394923,0.0133726921279,0.76115248863,-0.157808661902,-1.40902640478,0.169354181156,
1526316983.95,-7.25504779816,0.228999704123,5.5196480751,-0.00760183783347,-0.649145010635,0.0137099276573,0.7605031263,-0.184760920932,-1.41028179695,0.193426986509,
1526316984.04,-7.28387212753,0.232271954417,5.51611280441,-0.00679959163132,-0.650724286477,0.0140081898868,0.75915442379,-0.184482568776,-1.41449593954,0.194708321372,
1526316984.16,-7.33353805542,0.229078099132,5.51011896133,-0.00725349908105,-0.651756417567,0.0136123559496,0.75827149668,-0.188936394824,-1.41714704877,0.19795581025,
1526316984.26,-7.36204767227,0.232432052493,5.50664186478,-0.00639162876276,-0.653302912716,0.0139325266333,0.756941435,-0.188301543508,-1.42129842158,0.198995897308,
1526316984.37,-7.41312217712,0.229215636849,5.51022100449,-0.00697918941684,-0.65473302095,0.0132457609038,0.755711923957,-0.193230357827,-1.42502535718,0.202116249157,
1526316984.45,-7.44149971008,0.232304662466,5.50665616989,-0.00610620253091,-0.656334778083,0.013506264748,0.754324170488,-0.192292939563,-1.42935208877,0.202784482322,
1526316984.58,-7.49456977844,0.227210864425,5.50257492065,-0.00651914501712,-0.657547252149,0.0130010714254,0.75327291474,-0.196565915951,-1.43252367717,0.205754728178,
1526316984.68,-7.52279615402,0.230035409331,5.49874353409,-0.00560165104916,-0.659085487967,0.0132344448852,0.751930708593,-0.194750330748,-1.43671805912,0.20556908592,
1526316984.8,-7.57758522034,0.229712218046,5.49169874191,-0.00606657970855,-0.659945306172,0.0130897443301,0.751175111452,-0.201994907207,-1.43886864261,0.21194885096,
1526316984.87,-7.60600805283,0.232595637441,5.4877872467,-0.00511565890787,-0.661466636009,0.013122401063,0.749842331474,-0.197839426104,-1.44309381663,0.209185851925,
1526316984.95,-7.64954185486,0.237512290478,5.47959518433,-0.00504154349783,-0.662566737669,0.0130038066944,0.748873021269,-0.200474515092,-1.44602049771,0.211756865168,
1526316985.07,-7.67808485031,0.240481451154,5.47543859482,-0.00413838554895,-0.664132314119,0.0130941168531,0.74748892113,-0.197516254597,-1.45034676029,0.210204659854,
1526316985.15,-7.71915006638,0.237350985408,5.47545289993,-0.00392798495221,-0.665368863242,0.0135447302946,0.746381529141,-0.205613061293,-1.45352548973,0.219236711269,
1526316985.25,-7.74740886688,0.240208894014,5.47104072571,-0.00298817424708,-0.666803547694,0.0137186014101,0.745101267998,-0.202622615531,-1.45751342117,0.217822252867,
1526316985.37,-7.79122924805,0.235707715154,5.46839523315,-0.00315514073499,-0.667658774381,0.0137349212622,0.744334036583,-0.209325140893,-1.45970434957,0.224310461585,
1526316985.46,-7.82005500793,0.238424062729,5.4637594223,-0.00233457831972,-0.668958547705,0.0139159833785,0.743165766571,-0.20738451378,-1.46331283053,0.22378695836,
1526316985.56,-7.86160135269,0.234401017427,5.45478916168,-0.0020628053127,-0.669834534102,0.0144034982883,0.742367820555,-0.214495218175,-1.46556016153,0.231972003741,
1526316985.66,-7.88991212845,0.237005636096,5.45032501221,-0.00121008184737,-0.671180874937,0.0144735670362,0.741151323738,-0.211111243444,-1.46934433795,0.229893078623,
1526316985.75,-7.93851661682,0.228417783976,5.44676733017,-0.00204269419475,-0.671843896351,0.0144048607485,0.740549867547,-0.226216159573,-1.47084444026,0.243720981814,
1526316985.87,-7.96661090851,0.23095625639,5.44249486923,-0.00131292628685,-0.673186494464,0.0143880358238,0.739331592941,-0.223801838926,-1.47461671703,0.242314502555,
1526316985.99,-8.01642131805,0.222022816539,5.44336080551,-0.00146003298201,-0.673640917768,0.0147734366702,0.738909688515,-0.234346210246,-1.47564431693,0.253195813836,
1526316986.07,-8.04522800446,0.224342152476,5.43943595886,-0.000762498054039,-0.674980676562,0.0147628950538,0.737687306244,-0.232796738645,-1.47940633812,0.252617303454,
1526316986.19,-8.10004711151,0.212567865849,5.43959712982,-0.00201672425907,-0.675677492844,0.0146932060517,0.737048145092,-0.256861792747,-1.48081511254,0.274807445107,
1526316986.28,-8.133852005,0.211760953069,5.43653583527,-0.00228896502291,-0.676492576591,0.0137139521844,0.736318193427,-0.253286917267,-1.48318751724,0.26945997932,
1526316986.36,-8.19180583954,0.197344392538,5.43774986267,-0.00326714968745,-0.676889418798,0.0140060708185,0.735944203342,-0.276956361075,-1.48375354545,0.292158029774,
1526316986.48,-8.22529792786,0.196727067232,5.43482160568,-0.00350241245417,-0.677653774376,0.013156573569,0.735255057618,-0.274697737515,-1.48597196433,0.28836317814,
1526316986.6,-8.27533531189,0.187193095684,5.44317054749,-0.00423615517007,-0.678121802957,0.0140520801871,0.734802976577,-0.305158685816,-1.48654296955,0.319052938709,
